"","no.users","Discipline","pc.pro","Business","JD.Second","inv.mlsto.log","client.totinv.log","pc.majpos.log","Billing.Type","majority.pos","return.pdol","Year","b.timespan.cbrt","b.inv.log","code.client","code.contact","mlsto","b.rpdol"
"1296",1,"Structural",100,"builder","residential",7.54937194522614,8.32320059219371,4.60517018598809,"Fixed Quote","director",0.458333333333333,2010,"3wk-2.5m","600-2.5k","C2113",NA,"2010.304","0"
"1297",4,"Structural",70.15,"road_rail_gov_util","sign_product",9.21977055744993,8.59415423255237,4.16169163568171,"Fixed Quote","midpro",0.135531135531136,2010,"2.5m-9m","8k-60k","C2557","CN1413","2010.305","0"
"1298",1,"Structural",100,"engineer","heritage_expert",7.31002641933565,7.17491571571312,4.60517018598809,"Hourly Rate","seniorpro",0.505464480874317,2010,"2.5m-9m","600-2.5k","C2064","CN1228","2010.307","0"
"1299",7,"Structural",94.46,"town planner","residential",10.7962941948727,9.85416389608499,3.64178784658009,"Fixed Quote","director",0.0772844265140723,2010,"1.5y-3y","8k-60k","C2811","CN1238","2010.310","0"
"1300",1,"Structural",100,"architect","edu_exten_community",8.0031735998956,10.7663823599921,4.60517018598809,"Fixed Quote","seniorpro",0.541258741258741,2010,"2.5m-9m","2.5k-8k","C2053",NA,"2010.312","0"
"1301",1,"Environmental Planning",100,"developer/real estate","flood_h2o_harvest",7.68290333785066,12.1456017337747,4.60517018598809,"Hourly Rate","director",1.08333333333333,2010,"1d-3wk","600-2.5k","C2522","CN1713","2010.314","0"
"1302",5,"Structural",36.49,"architect","residential",10.1876126149348,9.39481211546102,4.10775424913202,"Fixed Quote","midtech",-0.0958448753462604,2010,"1.5y-3y","8k-60k","C2971",NA,"2010.316","1"
"1303",1,"Structural",100,"architect","residential",7.35439927087863,10.6552538157508,4.60517018598809,"Hourly Rate","director",0.5,2010,"9m-1.5y","600-2.5k","C2236","CN1876","2010.318","0"
"1304",2,"Water",100,"developer/real estate","waste_wat_manage",8.49049465280148,13.9559889914245,4.29333202365855,"Fixed Quote","seniorpro",0.38,2010,"3wk-2.5m","2.5k-8k","C2392",NA,"2010.319","0"
"1305",1,"Structural",100,"uni_school","art_facade_awn_memb",7.46599033628709,10.441093169772,4.60517018598809,"Hourly Rate","director",0.548076923076923,2010,"1d-3wk","600-2.5k","C2456",NA,"2010.320","0"
"1306",3,"Water",100,"enviro_water","waste_wat_manage",10.269162481899,10.1871616035904,4.36716677176686,"Fixed Quote","midpro",0.626577890789013,2010,"3wk-2.5m","8k-60k",NA,NA,"2010.321","0"
"1307",3,"Structural",100,"builder","residential",9.12835065017553,8.32320059219371,4.53109298259178,"Fixed Quote","director",0.0116209773539928,2010,"9m-1.5y","8k-60k","C2113",NA,"2010.322","0"
"1308",3,"Structural",99.99,"builder","refurb/renovation",9.06919769897056,10.4423570452036,4.54063166485052,"Fixed Quote","seniorpro",1.21606648199446,2010,"2.5m-9m","8k-60k","C2297","CN1902","2010.328","0"
"1309",6,"Structural",83.48,"architect","refurb/renovation",10.285593023295,12.8242972838027,4.21744675935608,"Hourly Rate","director",0.671826625386997,2010,"9m-1.5y","8k-60k","C2108","CN1230","2010.330","0"
"1310",4,"Water",100,"road_rail_gov_util","waste_wat_manage",11.6681303355372,11.5861294572286,4.58333349137892,"Hourly Rate","director",0.62702253137759,2010,"1.5y-3y","60k-1.8m",NA,NA,"2010.333","0"
"1311",1,"Structural",100,"architect","edu_exten_community",8.30347982557577,10.949842397964,4.60517018598809,"Hourly Rate","director",1.44736842105263,2010,"2.5m-9m","2.5k-8k","C2680",NA,"2010.334","0"
"1312",1,"Structural",100,"person","residential",6.52772069769416,6.44571981938558,4.60517018598809,"Hourly Rate","director",0.96875,2010,"1d-3wk","600-2.5k",NA,NA,"2010.336","0"
"1313",3,"Structural",48.15,"uni_school","heritage_expert",7.7316935020201,8.16799026231621,3.94835493467554,"Fixed Quote","midtech",0.433447098976109,2010,"1d-3wk","600-2.5k","C2726","CN1117","2010.337","0"
"1314",2,"Structural",100,"uni_school","edu_exten_community",8.4656626771003,8.23462070941196,4.48739965025358,"Fixed Quote","midpro",0.666666666666667,2010,"1d-3wk","2.5k-8k","C2806",NA,"2010.338","0"
"1315",7,"Structural",60.09,"architect","edu_exten_community",9.83350207384683,10.0459540950504,3.76560898697261,"Fixed Quote","seniorpro",0.609367681498829,2010,"9m-1.5y","8k-60k","C2134","CN1507","2010.340","0"
"1316",2,"Structural",100,"architect","edu_exten_community",9.24420087495683,10.0459540950504,3.96707921117622,"Fixed Quote","seniorpro",1.54133333333333,2010,"2.5m-9m","8k-60k","C2134","CN1499","2010.341","0"
"1317",1,"Structural",100,"architect","edu_exten_community",9.18698073462694,10.0459540950504,4.60517018598809,"Fixed Quote","director",0.202806548613431,2010,"3wk-2.5m","8k-60k","C2134","CN1499","2010.342","0"
"1318",21,"Structural",51.44,"architect","hosp_health_carpark",13.2045042459138,11.8816888978167,3.38743646641212,"Hourly Rate","seniorpro",0.758831050361931,2010,"1.5y-3y","60k-1.8m","C2130","CN1710","2010.344","0"
"1319",10,"Structural",93.45,"architect","residential",10.9166677752126,12.8242972838027,4.16480302587066,"Fixed Quote","seniorpro",1.31454877472577,2010,"9m-1.5y","8k-60k","C2108","CN1487","2010.346","0"
"1320",1,"Structural",100,"sign_manufac","sign_product",6.34539914090021,8.59460783336366,4.60517018598809,"Hourly Rate","seniorpro",0.764705882352941,2010,"1d-3wk","100-600","C2206","CN1096","2010.350","0"
"1321",1,"Structural",100,"builder","hosp_health_carpark",6.61869247589989,8.34626251154896,4.60517018598809,"Hourly Rate","seniorpro",1.70588235294118,2010,"1d-3wk","600-2.5k","C2863",NA,"2010.355","0"
"1322",25,"Water",54.06,"developer/real estate","flood_h2o_harvest",12.5853923136157,12.1456017337747,3.68787895378035,"Fixed Quote","seniortech",-0.2536402203801,2010,">3y","60k-1.8m","C2522","CN1406","2010.359","1"
"1323",2,"Structural",83.33,"sign_manufac","edu_exten_community",7.09857472906769,7.90557069678047,4.42280862839412,"Fixed Quote","midpro",0.197916666666667,2011,"1.5y-3y","600-2.5k","C2854","CN1398","2010.361","0"
"1324",1,"Structural",100,"architect","residential",5.96810490975874,8.40155784781731,4.60517018598809,"Hourly Rate","director",-0.357142857142857,2010,"1d-3wk","100-600","C2868","CN1488","2010.362","1"
"1325",1,"Structural",100,"resources","edu_exten_community",9.20500618454995,10.7046262097388,4.60517018598809,"Fixed Quote","seniorpro",0.477432304976259,2010,"3wk-2.5m","8k-60k","C2907",NA,"2010.363","0"
"1326",1,"Structural",100,"biz_bldgserv_internal","edu_exten_community",6.25578698221052,6.17378610390194,4.60517018598809,"Fixed Quote","director",-0.142857142857143,2010,"1d-3wk","100-600",NA,"CN1300","2010.364","1"
"1327",2,"Structural",100,"sign_manufac","sign_product",7.76678482183137,8.59460783336366,4.41097845662365,"Fixed Quote","seniorpro",0.641509433962264,2010,"2.5m-9m","600-2.5k","C2206","CN1096","2010.365","0"
"1328",4,"Civil",91.93,"architect","civBldg_subdiv_sewer",9.56313145506633,11.3613823159112,4.22960362822579,"Fixed Quote","midpro",0.384006334125099,2010,"9m-1.5y","8k-60k","C2744",NA,"2010.366","0"
"1329",1,"Structural",100,"builder","hotel_office_dining",7.72692022326744,8.32320059219371,4.60517018598809,"Fixed Quote","director",1.375,2010,"1d-3wk","600-2.5k","C2113",NA,"2010.370","0"
"1330",1,"Structural",100,"architect","report",6.21322736779172,8.40155784781731,4.60517018598809,"Fixed Quote","director",0.15,2010,"1d-3wk","100-600","C2868","CN1655","2010.371","0"
"1331",1,"Civil",0,"uni_school","waste_wat_manage",8.77314737684826,8.23462070941196,4.60517018598809,"Fixed Quote","seniortech",0.214285714285714,2010,"3wk-2.5m","2.5k-8k","C2806",NA,"2010.373","0"
"1332",1,"Structural",100,"architect","edu_exten_community",5.92554529533994,8.40155784781731,4.60517018598809,"Hourly Rate","director",0.4375,2010,"1d-3wk","100-600","C2868",NA,"2010.374","0"
"1333",4,"Civil",50.67,"road_rail_gov_util","sign_product",8.08502954469332,8.00302866638473,3.92533401948782,"Fixed Quote","seniorpro",0.421271538918598,2010,"2.5m-9m","2.5k-8k",NA,NA,"2010.375","0"
"1334",2,"Structural",100,"person","residential",8.37605051841061,8.29404964010203,4.22785512129627,"Fixed Quote","director",-0.0147783251231527,2010,"9m-1.5y","2.5k-8k",NA,NA,"2010.377","1"
"1335",7,"Civil",14.18,"biz_bldgserv_internal","civBldg_subdiv_sewer",10.6668919234475,10.5783477915677,4.27430221608671,"Fixed Quote","midtech",0.600371462032621,2010,"2.5m-9m","8k-60k","C2953","CN1022","2010.378","0"
"1336",5,"Water",99.99,"resources","parks and open spaces",11.6506069991054,10.7046262097388,4.05473710762732,"Fixed Quote","midpro",-0.108718083599725,2010,"1.5y-3y","60k-1.8m","C2907",NA,"2010.380","1"
"1337",1,"Structural",100,"uni_school","sign_product",7.2385674553535,7.34034905447855,4.60517018598809,"Hourly Rate","seniorpro",0.426743797975303,2010,"1d-3wk","600-2.5k","C2581",NA,"2010.381","0"
"1338",1,"Structural",100,"builder","edu_exten_community",8.52015086238437,10.1390923391488,4.60517018598809,"Hourly Rate","director",0.466666666666667,2010,"1d-3wk","2.5k-8k","C2918",NA,"2010.387","0"
"1339",2,"Structural",100,"architect","residential",10.2513107514313,9.70941724870763,4.60517018598809,"Fixed Quote","director",-0.275053879310345,2011,"9m-1.5y","8k-60k","C2788",NA,"2010.395","1"
"1340",1,"Structural",100,"sign_manufac","art_facade_awn_memb",6.98975615729072,7.90557069678047,4.60517018598809,"Hourly Rate","midpro",0.388888888888889,2010,"1d-3wk","600-2.5k","C2854","CN1398","2010.397","0"
"1341",3,"Water",100,"engineer","art_facade_awn_memb",8.24251912578609,10.7442309075797,4.25106337015507,"Hourly Rate","midpro",0.411290322580645,2010,"3wk-2.5m","2.5k-8k","C2887",NA,"2010.398","0"
"1342",2,"Structural",100,"person","edu_exten_community",7.81393160025707,8.34105249369736,4.19975507662997,"Fixed Quote","gradpro",1.85,2010,"2.5m-9m","600-2.5k","C2983","CN1725","2010.399","0"
"1343",10,"Structural",80.04,"architect","hotel_office_dining",11.7144855783364,10.7663823599921,4.13676527810605,"Fixed Quote","gradpro",-0.202167612195976,2010,"1.5y-3y","60k-1.8m","C2053",NA,"2010.401","1"
"1344",6,"Structural",100,"architect","edu_exten_community",10.6618416639109,10.3115020747913,4.60517018598809,"Fixed Quote","seniorpro",-0.370519782777347,2011,"9m-1.5y","8k-60k","C2481",NA,"2010.402","1"
"1345",1,"Structural",100,"sign_manufac","residential",7.70270596514685,7.54697411751653,4.60517018598809,"Fixed Quote","director",0.480707255465552,2010,"3wk-2.5m","600-2.5k","C2104","CN1688","2010.403","0"
"1346",3,"Environmental Planning",100,"developer/real estate","waste_wat_manage",9.12982232078699,12.1456017337747,4.23743429468993,"Fixed Quote","seniorpro",0.539855072463768,2010,"3wk-2.5m","8k-60k","C2522","CN1713","2010.404","0"
"1347",2,"Structural",100,"architect","art_facade_awn_memb",8.97763050544506,12.8242972838027,3.95124371858143,"Fixed Quote","gradpro",1.46621621621622,2010,"2.5m-9m","2.5k-8k","C2108",NA,"2010.406","0"
"1348",2,"Structural",13.51,"hosp_institut_health","heritage_expert",8.53985122460493,7.85652094539749,4.46002880031842,"Hourly Rate","seniortech",0.268929503916449,2011,"3wk-2.5m","2.5k-8k","C2939","CN1669","2010.407","0"
"1349",1,"Structural",100,"builder","hosp_health_carpark",5.92554529533994,5.84354441703136,4.60517018598809,"Hourly Rate","director",0.4375,2010,"1d-3wk","100-600",NA,NA,"2010.408","0"
"1350",1,"Structural",100,"artist_landarch","edu_exten_community",8.52984399159003,8.51479030679993,4.60517018598809,"Fixed Quote","director",0.598971722365039,2010,"9m-1.5y","2.5k-8k","C2257","CN1440","2010.410","0"
"1351",2,"Structural",79.17,"architect","edu_exten_community",9.11637210763632,12.8242972838027,4.32862585794677,"Hourly Rate","seniorpro",0.0421109191538783,2011,"2.5m-9m","8k-60k","C2108",NA,"2010.414","0"
"1352",3,"Water",100,"biz_bldgserv_internal","flood_h2o_harvest",10.3909535389529,10.3089526606443,3.86535059722972,"Fixed Quote","director",0.464094545369362,2010,"9m-1.5y","8k-60k",NA,NA,"2010.415","0"
"1353",1,"Structural",100,"enviro_water","edu_exten_community",6.88439564163289,10.0474749031134,4.60517018598809,"Hourly Rate","seniorpro",0.00840336134453781,2010,"3wk-2.5m","600-2.5k","C2354",NA,"2010.416","0"
"1354",1,"Structural",100,"builder","art_facade_awn_memb",8.37605051841061,8.32320059219371,4.60517018598809,"Fixed Quote","director",0.470588235294118,2010,"2.5m-9m","2.5k-8k","C2113","CN1280","2011.001.3","0"
"1355",2,"Structural",66.67,"sign_manufac","sign_product",6.65770769390861,7.90557069678047,4.19975507662997,"Fixed Quote","midpro",0.510204081632653,2011,"1d-3wk","600-2.5k","C2854","CN1398","2011.002.3","0"
"1356",8,"Civil",67.62,"road_rail_gov_util","civBldg_subdiv_sewer",10.8233248094496,9.07754356661921,3.8155121050473,"Hourly Rate","seniorpro",0.19543688103297,2011,">3y","8k-60k","C2483","CN1824","2011.004.2","0"
"1357",1,"Structural",100,"sign_manufac","refurb/renovation",6.44798716292654,6.5510803350434,4.60517018598809,"Fixed Quote","seniorpro",0.6,2011,"1d-3wk","600-2.5k","C2504",NA,"2011.005.3","0"
"1358",1,"Structural",100,"road_rail_gov_util","residential",8.49675469742156,10.7943090803508,4.60517018598809,"Fixed Quote","seniorpro",0.652173913043478,2011,"3wk-2.5m","2.5k-8k","C2006",NA,"2011.006.3","0"
"1359",2,"Structural",100,"sign_manufac","sign_product",7.41306805897013,8.59460783336366,4.19975507662997,"Hourly Rate","seniorpro",0.615384615384615,2011,"2.5m-9m","600-2.5k","C2206","CN1096","2011.007.3","0"
"1360",2,"Structural",100,"biz_bldgserv_internal","residential",6.95380024486898,11.1804610662265,4.52515247800206,"Hourly Rate","midpro",0.665271966527197,2011,"1d-3wk","600-2.5k","C2002",NA,"2011.011.3","0"
"1361",1,"Structural",100,"architect","hotel_office_dining",6.31445577030202,6.26339826259162,4.60517018598809,"Fixed Quote","director",0.4,2011,"1d-3wk","100-600",NA,"CN1155","2011.013.3","0"
"1362",3,"Structural",89.34,"road_rail_gov_util","residential",8.76546086841434,8.71440336070394,4.00131511290691,"Fixed Quote","director",0.617143312355612,2011,"1d-3wk","2.5k-8k",NA,NA,"2011.014.3","0"
"1363",1,"Structural",100,"sign_manufac","refurb/renovation",6.73566923537832,6.5510803350434,4.60517018598809,"Fixed Quote","seniorpro",0.6,2011,"1d-3wk","600-2.5k","C2504",NA,"2011.017.3","0"
"1364",2,"Civil",100,"hosp_institut_health","civBldg_subdiv_sewer",9.89053973027061,7.85652094539749,4.50313746042294,"Hourly Rate","seniorpro",2.9598944591029,2011,"2.5m-9m","8k-60k","C2939","CN1925","2011.018.2","0"
"1365",1,"Civil",100,"builder","waste_wat_manage",6.90751949230498,8.32320059219371,4.60517018598809,"Fixed Quote","seniorpro",1.11111111111111,2011,"1d-3wk","600-2.5k","C2113",NA,"2011.019.2","0"
"1366",1,"Structural",100,"biz_bldgserv_internal","edu_exten_community",6.8534522710347,9.1541551315082,4.60517018598809,"Hourly Rate","seniorpro",1.4,2011,"1d-3wk","600-2.5k","C2485","CN1877","2011.020.3","0"
"1367",4,"Civil",50.97,"artist_landarch","waste_wat_manage",9.44704722657321,9.78967923222264,3.88238820029846,"Fixed Quote","midtech",0.186791522917693,2011,"2.5m-9m","8k-60k","C2004","CN1888","2011.021.2","0"
"1368",1,"Structural",100,"architect","art_facade_awn_memb",6.68437594099077,6.63331843328038,4.60517018598809,"Hourly Rate","seniorpro",0.652173913043478,2011,"1d-3wk","600-2.5k",NA,"CN1044","2011.022.3","0"
"1369",2,"Structural",100,"uni_school","edu_exten_community",7.93148385200279,10.441093169772,4.60517018598809,"Hourly Rate","director",0.033203125,2011,"9m-1.5y","2.5k-8k","C2456",NA,"2011.024.3","0"
"1370",1,"Structural",100,"builder","hotel_office_dining",7.3642778948007,8.32320059219371,4.60517018598809,"Fixed Quote","director",0.442307692307692,2011,"3wk-2.5m","600-2.5k","C2113",NA,"2011.028.3","0"
"1371",1,"Structural",100,"engineer","wharf_bridge",9.17447740765587,9.87328604380301,4.60517018598809,"Hourly Rate","seniorpro",0.685062816494959,2011,"3wk-2.5m","8k-60k","C2957",NA,"2011.029.3","0"
"1372",2,"Structural",100,"person","edu_exten_community",6.26566560613258,6.21460809842219,4.56518117777173,"Fixed Quote","midpro",-0.773242630385488,2011,"2.5m-9m","100-600",NA,NA,"2011.030.3","1"
"1373",1,"Structural",100,"person","residential",6.26566560613258,6.21460809842219,4.60517018598809,"Fixed Quote","director",0.25,2011,"1d-3wk","100-600",NA,NA,"2011.032.3","0"
"1374",4,"Water",100,"resources","flood_h2o_harvest",10.6228353522235,10.7046262097388,4.16619999932253,"Fixed Quote","seniorpro",0.471337783776059,2011,"1.5y-3y","8k-60k","C2907",NA,"2011.039.4","0"
"1375",5,"Structural",94.63,"uni_school","hotel_office_dining",10.0291886032423,8.23462070941196,4.50931986033126,"Fixed Quote","director",0.600407565509026,2011,">3y","8k-60k","C2806",NA,"2011.041.3","0"
"1376",6,"Civil",34.42,"builder","civBldg_subdiv_sewer",9.56150247213691,8.81729778386658,3.85142338329922,"Fixed Quote","midtech",0.23541523678792,2011,"2.5m-9m","8k-60k",NA,NA,"2011.043.2","0"
"1377",2,"Civil",100,"architect","civBldg_subdiv_sewer",7.81747440573005,12.8242972838027,4.60517018598809,"Hourly Rate","seniorpro",0.518573570385242,2011,"3wk-2.5m","600-2.5k","C2108","CN1487","2011.044.2","0"
"1378",2,"Structural",100,"developer/real estate","residential",8.72011304843588,7.76906170252353,4.60517018598809,"Hourly Rate","director",0.598901098901099,2011,"2.5m-9m","2.5k-8k","C2353","CN1968","2011.045.3","0"
"1379",2,"Structural",100,"engineer","heritage_expert",8.92382503762133,8.87276752991094,4.58537555865991,"Fixed Quote","director",0.310376492194674,2011,"3wk-2.5m","2.5k-8k",NA,NA,"2011.047.3","0"
"1380",2,"Structural",96.8,"uni_school","industrial",8.86761427635225,8.23462070941196,4.57264699428253,"Fixed Quote","director",0.413305395495024,2011,">3y","2.5k-8k","C2806",NA,"2011.050.3","0"
"1381",2,"Civil",20,"uni_school","art_facade_awn_memb",6.10314667663481,8.23462070941196,4.38202663467388,"Fixed Quote","seniortech",0.440677966101695,2011,"1d-3wk","100-600","C2806",NA,"2011.051.2","0"
"1382",1,"Structural",100,"uni_school","residential",8.03722236804312,8.23462070941196,4.60517018598809,"Fixed Quote","director",0.993220338983051,2011,"3wk-2.5m","2.5k-8k","C2806",NA,"2011.052.3","0"
"1383",1,"Structural",100,"uni_school","residential",5.39816503842786,6.78558764500793,4.60517018598809,"Fixed Quote","director",0.5,2011,"1d-3wk","100-600","C2604","CN1236","2011.054.3","0"
"1384",3,"Structural",100.01,"person","edu_exten_community",8.7679208942552,8.34105249369736,4.55113629749561,"Hourly Rate","gradpro",-0.412415784408085,2011,"1.5y-3y","2.5k-8k","C2983","CN1725","2011.055.3","1"
"1385",3,"Civil",6.84,"architect","waste_wat_manage",7.69597685266925,9.99913858333506,4.45806132094988,"Fixed Quote","midtech",-0.170634920634921,2011,"2.5m-9m","600-2.5k","C2250","CN1618","2011.057.2","1"
"1386",1,"Structural",100,"biz_bldgserv_internal","wharf_bridge",6.80215897664715,11.1804610662265,4.60517018598809,"Hourly Rate","seniorpro",0.357142857142857,2011,"1d-3wk","600-2.5k","C2002",NA,"2011.059.3","0"
"1387",7,"Structural",52.45,"architect","edu_exten_community",10.2977800918186,9.5446631573241,3.75793899004543,"Fixed Quote","midtech",0.296688132474701,2011,"1.5y-3y","8k-60k","C2875","CN1038","2011.060.3","0"
