"","no.users","Discipline","pc.pro","Business","code.client","JD.Second","timespan.cbrt","inv.mlsto.log","client.totinv.log","pc.majpos.log","code.contact","Billing.Type","majority.pos","return.pdol","mlsto","Year"
"169",3,"Structural",24.8,"internal","C2516","school",9.95647752084935,8.66805302508879,9.03190126869645,NA,NA,NA,NA,0.0351366424986057,"2004.172",2004
"170",2,"Water",100,"gov",NA,"sewerage",4.49794144527541,7.47266396445425,7.24708058458576,4.47597224751641,NA,NA,"director",-0.0701986754966887,"2004.173",2004
"171",2,"Structural",19.75,"architect","C2056","architectural house",6.80409211595337,8.23195094751874,8.93047169529196,NA,NA,NA,NA,0.406964474147028,"2004.174",2004
"172",1,"Structural",100,"internal","C2516",NA,0,5.07189419387244,9.03190126869645,4.60517018598809,NA,NA,"director",-0.151533333333333,"2004.177",2004
"173",3,"Civil",41.67,"architect","C2236","civil works to bldg",4.61043629205845,9.63234954133737,10.6552538157508,NA,NA,NA,NA,2.11931649255185,"2004.178",2004
"174",3,"Structural",8.29,"architect","C2236","multi-dwelling",8.7720532146386,10.1492814527882,10.6552538157508,NA,NA,NA,NA,-0.0193717850497975,"2004.179",2007
"175",2,"Structural",45.99,"architect","C2236","dining/retail",8.24257059961711,9.96655200290684,10.6552538157508,NA,NA,NA,NA,0.405655697039854,"2004.180",2004
"176",2,"Structural",58.06,"hospital","C2939","hospital",3.82586236554478,7.70431820543637,7.85652094539749,4.06147695859648,NA,NA,"director",0.415433826469412,"2004.181",2004
"177",2,"Structural",14.29,"architect","C2614",NA,1.91293118277239,7.74852429794086,9.64035239100384,NA,NA,NA,NA,0.121212121212121,"2004.182",2004
"178",2,"Structural",42.08,"architect","C2656","architectural house",12.0964450089633,9.73617944398999,9.50459157039558,NA,NA,NA,NA,0.331890505548705,"2004.184",2004
"179",2,"Structural",27.12,"engineer","C2704","emergency services",3.27106631018859,8.16295807603179,10.0494467737871,NA,NA,NA,NA,1.28087324861518,"2004.187",2004
"180",2,"Structural",52.92,"architect","C2142","membrane shade structure",11.0928775019697,9.15554825457533,8.50512061018197,3.96878133924676,NA,NA,"director",0.120712034118302,"2004.189",2004
"181",2,"Structural",34.19,"manufacturer/supplier","C2920","membrane shade structure",7.04729873206489,8.09651297662363,8.44279717778255,NA,NA,NA,NA,0.448714404202378,"2004.191",2004
"182",2,"Structural",56,"institution",NA,"community",5.36010841096536,7.46981089547184,7.24422751560335,4.02535169073515,NA,NA,"director",0.513922681805894,"2004.192",2004
"183",2,"Water",97.67,"engineer","C2384","recycled water",4.25432086511501,8.45060443356008,9.48310041262579,4.58159444945939,NA,NA,"director",0.754735605170388,"2004.194",2004
"184",1,"Structural",0,"builder","C2570","hospital",2.22398009056932,6.33627436487091,6.02209074064974,NA,NA,NA,NA,0.33269259204495,"2004.195",2004
"185",2,"Structural",75.09,"architect","C2690",NA,9.35609523735209,10.2517309451405,10.1896059030117,4.31868739411179,NA,NA,"director",0.123897104510998,"2004.196",2004
"186",2,"Structural",21.74,"manufacturer/supplier","C2920",NA,5.66705110809706,7.08204536446307,8.44279717778255,NA,NA,NA,NA,0.474010861132661,"2004.197",2004
"187",4,"Structural",33.28,"developer/real estate","C2572",NA,7.61166261102024,10.5730353396634,10.9548149934773,NA,NA,NA,NA,0.131802796408725,"2004.199",2004
"188",3,"Structural",42.55,"architect","C2056","architectural house",8.1382230443977,9.80748730827715,8.93047169529196,NA,NA,NA,NA,0.659798534798535,"2004.201",2004
"189",1,"Structural",0,"architect","C2614",NA,0,6.91019510753642,9.64035239100384,NA,NA,NA,NA,0.939393939393939,"2004.203",2004
"190",2,"Structural",65,"internal","C2516",NA,4.25432086511501,6.55352016359769,9.03190126869645,4.17438726989564,NA,NA,"director",0.25069793411502,"2004.205",2004
"191",2,"Structural",67.92,"architect","C2056",NA,7.57117427819085,8.88884381081941,8.93047169529196,4.21833054200309,NA,NA,"director",0.703226091307803,"2004.207",2004
"192",1,"Structural",0,"architect","C2656","architectural house",5.51784835276224,9.44587408269784,9.50459157039558,NA,NA,NA,NA,-0.418286537077034,"2004.209",2004
"193",3,"Civil",100,"builder",NA,NA,5.27763208790408,9.97307480077821,9.74749142090972,3.92296294546648,NA,NA,"director",0.428020029209264,"2004.211",2004
"194",1,"Structural",100,"manufacturer/supplier","C2920","awning",0,5.49858293843224,8.44279717778255,4.60517018598809,NA,NA,"director",0.3,"2004.212",2004
"195",1,"Structural",100,"engineer","C2704",NA,1.91293118277239,7.60334228809636,10.0494467737871,4.60517018598809,NA,NA,"director",0.6,"2004.213",2004
"196",4,"Water",100,"engineer","C2384","sewerage",10.0497520627265,11.2285828163156,9.48310041262579,4.5560849782976,NA,NA,"director",0.398474704546778,"2004.216",2004
"197",1,"Water",100,"environment","C2575",NA,0,5.92936585452469,9.52515111181622,4.60517018598809,NA,NA,"director",1,"2004.217",2004
"198",2,"Structural",27.27,"manufacturer/supplier","C2920","aged care",3.47602664488645,6.44019147829068,8.44279717778255,NA,NA,NA,NA,0.592356687898089,"2004.218",2004
"199",2,"Structural",20,"manufacturer/supplier","C2920",NA,2.75892417638112,6.44019147829068,8.44279717778255,NA,NA,NA,NA,2.78787878787879,"2004.219",2004
"200",2,"Structural",43.18,"roads/rail","C2141",NA,2.41014226417523,8.14493957052911,8.46589989702869,NA,NA,NA,NA,0.88034188034188,"2004.220",2004
"201",2,"Structural",8.62,"manufacturer/supplier","C2920","membrane shade structure",4.49794144527541,8.9619121012014,8.44279717778255,NA,NA,NA,NA,0.50416817687568,"2004.221",2004
"202",4,"Civil",29.69,"unknown","C2579",NA,10.9779171300689,11.0812661154781,10.4159617167124,NA,NA,NA,NA,-0.13891723009878,"2004.222",2004
"203",2,"Structural",19.23,"architect","C2056",NA,2.75892417638112,7.05807617435008,8.93047169529196,NA,NA,NA,NA,0.191393705844573,"2004.224",2004
"204",1,"Structural",100,"environment","C2713",NA,0,7.53880376695879,8.31471953826891,4.60517018598809,NA,NA,"director",1,"2004.226",2004
"205",1,"Structural",100,"artist","C2425","art/sculpture",0,5.52390074641653,8.41396151927333,4.60517018598809,NA,NA,"director",1,"2004.227",2004
"206",1,"Structural",100,"architect","C2875","architectural house",3.97905720789639,8.65939496234568,9.5446631573241,4.60517018598809,NA,NA,"director",0.559322033898305,"2004.228",2004
"207",2,"Structural",44.1,"architect","C2666","school",7.61166261102024,11.1755123487438,9.35044747216883,NA,NA,NA,NA,1.0572563894157,"2004.229",2004
"208",2,"Structural",23.53,"architect","C2236","architectural house",7.23042679252569,9.63477461058984,10.6552538157508,NA,NA,NA,NA,0.601575319986872,"2004.230",2004
"209",1,"Structural",0,"architect","C2302","architectural house",6.85412400183262,8.36297920992514,9.02182527474674,NA,NA,NA,NA,0.488574537540805,"2004.231",2004
"210",1,"Water",100,"town planner","C2186",NA,0,6.62251303508464,9.66667855285783,4.60517018598809,NA,NA,"director",0.714285714285714,"2004.232",2004
"211",1,"Structural",100,"engineer","C2704","school",1.91293118277239,7.46981089547184,10.0494467737871,4.60517018598809,NA,NA,"director",0.333333333333333,"2004.234",2004
"212",2,"Structural",60,"architect","C2666",NA,3.47602664488645,7.6639669099128,9.35044747216883,4.0943445622221,NA,NA,"director",-0.166666666666667,"2004.235",2004
"213",2,"Structural",4.44,"manufacturer/supplier","C2920","membrane shade structure",1.91293118277239,7.35648221016484,8.44279717778255,NA,NA,NA,NA,1.54712175241977,"2004.236",2004
"214",1,"Structural",0,"manufacturer/supplier","C2920","membrane shade structure",2.41014226417523,6.33483096263286,8.44279717778255,NA,NA,NA,NA,0.829268292682927,"2004.237",2004
"215",1,"Structural",0,"internal","C2516",NA,3.03658897187566,6.11168741131865,9.03190126869645,NA,NA,NA,NA,0.6,"2004.239",2004
"216",6,"Structural",43.25,"architect","C2666",NA,11.4775870966343,12.0100615353606,9.35044747216883,NA,NA,NA,NA,0.209160422409871,"2004.240",2004
"217",1,"Structural",0,"architect","C2666",NA,1.91293118277239,6.62251303508464,9.35044747216883,NA,NA,NA,NA,1,"2004.243",2004
"218",1,"Structural",100,"internal","C2516",NA,0,5.4286005665622,9.03190126869645,4.60517018598809,NA,NA,"director",0.212133333333333,"2004.244",2004
"219",3,"Water",57.75,"engineer","C2384","recycled water",6.19715443474113,9.61824530863863,9.48310041262579,NA,NA,NA,NA,-0.163564886453933,"2004.245",2004
"220",3,"Structural",28.57,"gov","C2483","school",4.61043629205845,8.891196576403,9.07754356661921,NA,NA,NA,NA,0.337946943483276,"2004.247",2004
"221",2,"Structural",48.57,"manufacturer/supplier","C2920","membrane shade structure",3.97905720789639,7.82648583941058,8.44279717778255,NA,NA,NA,NA,0.6,"2004.249",2004
"222",2,"Structural",18.48,"architect",NA,"architectural house",8.84934400959791,10.0377776739582,9.11904711352979,NA,NA,NA,NA,-0.207785444603567,"2004.250",2004
"223",1,"Water",100,"engineer","C2384","recycled water",5.4401218254148,7.14434783486994,9.48310041262579,4.60517018598809,NA,NA,"director",0.339165562913907,"2004.253",2004
"224",1,"Structural",100,"architect","C2684",NA,3.82586236554478,7.99632242626822,7.87283617502572,4.60517018598809,NA,NA,"director",1.0040899795501,"2004.254",2005
"225",2,"Structural",9.52,"manufacturer/supplier","C2920","membrane shade structure",0,6.33483096263286,8.44279717778255,NA,NA,NA,NA,0.706161137440758,"2004.255",2004
"226",1,"Structural",100,"architect","C2680","architectural house",4.49794144527541,8.2696157612679,10.949842397964,4.60517018598809,NA,NA,"director",0.752380952380952,"2004.256",2005
"227",1,"Structural",0,"builder","C2409",NA,1.91293118277239,6.71782321488896,7.75630235876977,NA,NA,NA,NA,0.6,"2004.257",2004
"228",1,"Structural",0,"architect","C2881","architectural house",4.12128529980856,7.61576480809492,7.21725999594439,NA,NA,NA,NA,0.258252427184466,"2004.261",2004
"229",2,"Structural",13.33,"manufacturer/supplier","C2920",NA,1.91293118277239,6.91019510753642,8.44279717778255,NA,NA,NA,NA,1.03821656050955,"2004.264",2004
"230",2,"Structural",84.62,"architect","C2498",NA,4.37951913988789,8.23195094751874,9.50949710794506,4.43817064529192,NA,NA,"director",2.08483290488432,"2004.265",2004
"231",1,"Structural",0,"builder","C2409",NA,0,6.26583809114591,7.75630235876977,NA,NA,NA,NA,0.12,"2004.267",2004
"232",2,"Structural",18.92,"developer/real estate","C2798","university",3.65930571002297,7.87527600358,9.09259121074605,NA,NA,NA,NA,0.527272727272727,"2004.268",2004
"233",2,"Structural",100,"environment","C2713",NA,3.03658897187566,7.60334228809636,8.31471953826891,4.60517018598809,NA,NA,"director",0.0666666666666667,"2004.269",2004
"234",1,"Structural",100,"engineer","C2475","architectural house",8.34434100888285,6.33483096263286,11.7987991282354,4.60517018598809,NA,NA,"director",-0.538461538461538,"2004.270",2004
"235",2,"Structural",25.64,"builder",NA,NA,10.0924755249778,8.17714271102374,7.95155933115525,NA,NA,NA,NA,0.342789598108747,"2004.271",2004
"236",2,"Structural",18.75,"engineer","C2704",NA,5.01329793496458,9.17025672147493,10.0494467737871,NA,NA,NA,NA,0.614875191034131,"2004.273",2005
"237",3,"Structural",40.66,"architect","C2020","offices",9.22087258411689,9.40549790456138,9.12785510033724,NA,NA,NA,NA,0.316460316418302,"2005.002",2005
"238",2,"Structural",31.48,"manufacturer/supplier","C2920","community",6.9520532897729,9.54477815675675,8.44279717778255,NA,NA,NA,NA,0.322461082283173,"2005.004",2004
"239",1,"Water",100,"engineer","C2384",NA,1.91293118277239,7.38756891377125,9.48310041262579,4.60517018598809,NA,NA,"director",0.110725,"2005.006",2005
"240",2,"Structural",5.48,"architect","C2695","architectural house",4.61043629205845,9.54258143708079,11.0063526186466,NA,NA,NA,NA,0.91109264644786,"2005.011",2005
"241",4,"Structural",4.94,"architect","C2180","architectural house",7.14003698192156,8.70967231414568,8.16308637558322,NA,NA,NA,NA,-0.457524140175762,"2005.012",2005
"242",3,"Structural",35.39,"business",NA,NA,7.7694620116725,9.47699889287988,9.28451977015043,NA,NA,NA,NA,0.18547055586131,"2005.016",2005
"243",1,"Civil",100,"town planner","C2186",NA,2.75892417638112,7.14902456588101,9.66667855285783,4.60517018598809,NA,NA,"director",0.438356164383562,"2005.017",2005
"244",1,"Structural",0,"engineer","C2704",NA,2.41014226417523,7.57023803095732,10.0494467737871,NA,NA,NA,NA,1,"2005.020",2005
"245",2,"Structural",61.67,"builder","C2863","emergency services",7.14003698192156,8.75846247831512,8.34626251154896,4.1217975890034,NA,NA,"director",0.988636363636364,"2005.021",2005
"246",3,"Structural",7.06,"resources","C2562","offices",7.27478634879146,9.44468094880055,11.2405027737074,NA,NA,NA,NA,-0.103010752688172,"2005.022",2005
"247",2,"Water",20.58,"developer/real estate",NA,NA,5.94392195276313,8.39015551817388,8.19767639544444,NA,NA,NA,NA,-0.348582393343256,"2005.023",2005
"248",1,"Structural",0,"builder","C2616",NA,6.64939976115097,8.50387740116609,7.35244110024358,NA,NA,NA,NA,0.852104664391354,"2005.024",2005
"249",2,"Structural",46.43,"manufacturer/supplier","C2920","awning",3.82586236554478,7.77953617544948,8.44279717778255,NA,NA,NA,NA,1.00763358778626,"2005.025",2005
"250",2,"Structural",20,"architect","C2472","multi-dwelling",8.34434100888285,8.44830755001128,7.43313448375564,NA,NA,NA,NA,-0.375,"2005.028",2005
"251",1,"Structural",0,"environment","C2713",NA,1.91293118277239,7.50569950981975,8.31471953826891,NA,NA,NA,NA,2.52941176470588,"2005.031",2005
"252",2,"Structural",83.33,"gov",NA,NA,11.5028348398848,7.97570313906548,7.78322401633604,4.42280862839412,NA,NA,"director",0.12070978286248,"2005.033",2005
"253",3,"Structural",22.45,"gov","C2620","community",8.93784332063404,10.5883737135075,10.5093160361612,NA,NA,NA,NA,0.760828625235405,"2005.034",2005
"254",3,"Structural",66.3,"architect","C2314","school",7.57117427819085,8.8095176491154,10.3335464065589,4.19418989719182,NA,NA,"director",0.261415525114155,"2005.036",2005
"255",1,"Structural",100,"architect","C2472","architectural house",2.75892417638112,5.50321900927604,7.43313448375564,4.60517018598809,NA,NA,"director",0.285714285714286,"2005.037",2005
"256",2,"Civil",53.66,"builder",NA,"civil works to bldg",8.99588289055083,7.2360319746088,7.04355285187936,3.98266784499748,NA,NA,"director",-0.335971014492754,"2005.038",2005
"257",1,"Structural",100,"architect","C2416",NA,5.8087857335637,7.69907090280029,9.17367638760459,4.60517018598809,NA,NA,"director",0.100529100529101,"2005.039",2005
"258",1,"Structural",0,"manufacturer/supplier","C2920",NA,5.73879354831717,7.37216811719522,8.44279717778255,NA,NA,NA,NA,-0.10941475826972,"2005.040",2005
"259",2,"Structural",50.94,"architect","C2614","school",8.60425244895165,9.8972230107749,9.64035239100384,3.93064846955131,NA,NA,"director",0.481279368862523,"2005.041",2005
"260",2,"Structural",21.51,"manufacturer/supplier","C2920","dining/retail",7.09397094475071,9.33239703040909,8.44279717778255,NA,NA,NA,NA,0.856573705179283,"2005.042",2005
"261",2,"Civil",10.42,"environment",NA,NA,6.59620228410148,9.50808000536312,9.31560088263368,NA,NA,NA,NA,0.683333333333333,"2005.044",2005
"262",7,"Civil",35.97,"resources","C2562",NA,10.1380844909944,12.1396353032947,11.2405027737074,NA,NA,NA,NA,0.576431568150012,"2005.047",2005
"263",3,"Structural",47.11,"architect","C2755","architectural house",10.4920574856227,9.94623330806477,9.56115145704996,NA,NA,NA,NA,0.371192514433605,"2005.048",2005
"264",4,"Civil",4.87,"unknown","C2579",NA,7.73061405251592,10.704846256687,10.4159617167124,NA,NA,NA,NA,0.310267741800984,"2005.049",2005
"265",2,"Water",94.17,"environment","C2354",NA,5.1924941018511,9.1496856980917,10.0474749031134,4.54510165952197,NA,NA,"director",0.375922020381037,"2005.050",2005
"266",2,"Structural",66.67,"architect","C2142",NA,7.31861142004594,5.2031144168257,8.50512061018197,4.19975507662997,NA,NA,"director",0.153846153846154,"2005.052",2005
"267",2,"Structural",16.67,"builder","C2616",NA,3.65930571002297,7.56396841794372,7.35244110024358,NA,NA,NA,NA,1.14864864864865,"2005.053",2005
"268",2,"Structural",80.49,"architect","C2314","school",7,8.09348617472187,10.3335464065589,4.38813295310564,NA,NA,"director",0.441922563417891,"2005.054",2005
"269",2,"Structural",21.97,"manufacturer/supplier","C2866",NA,4.25432086511501,8.40382627106623,7.70818612476176,NA,NA,NA,NA,0.568690095846645,"2005.056",2005
"270",3,"Structural",47.68,"architect","C2032",NA,8.1382230443977,10.0538417489649,9.35573252190187,NA,NA,NA,NA,0.494065424092516,"2005.058",2005
"271",1,"Structural",0,"internal","C2516","architectural house",5.94392195276313,9.12838264900387,9.03190126869645,NA,NA,NA,NA,0.0629370629370629,"2005.062",2005
"272",3,"Structural",37.57,"architect","C2053","school",7.23042679252569,9.05891974225562,10.7663823599921,NA,NA,NA,NA,0.73561811505508,"2005.063",2005
"273",2,"Civil",69.77,"developer/real estate","C2966",NA,6.31635959765638,8.56695601194409,10.328779797444,4.24520411795115,NA,NA,"director",0.210893854748603,"2005.064",2005
"274",4,"Civil",19.96,"developer/real estate","C2040",NA,5.73879354831717,10.2244148577405,9.12031281452037,NA,NA,NA,NA,0.68080192165558,"2005.066",2005
"275",2,"Civil",20.77,"developer/real estate","C2040",NA,8.47628916788718,8.5388839931654,9.12031281452037,NA,NA,NA,NA,0.331963975351556,"2005.067",2005
"276",6,"Structural",14.95,"builder","C2683","hospital",10.4188759758308,12.0722743870485,11.3839547423763,NA,NA,NA,NA,0.602744636750751,"2005.069",2005
"277",2,"Civil",11.63,"architect","C2472",NA,5.01329793496458,7.12082103531997,7.43313448375564,NA,NA,NA,NA,-0.0803603603603604,"2005.073",2005
"278",1,"Structural",0,"builder","C2863","school",5.1924941018511,7.86570224385115,8.34626251154896,NA,NA,NA,NA,0.765913757700205,"2005.074",2005
